id,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
6723,2,1,5,23,0,5,1,1,0.6,0.5606,0.83,0.0896,256
6724,4,1,10,1,0,5,1,3,0.54,0.5152,0.88,0.0,16
6725,3,1,8,20,0,3,1,1,0.64,0.6061,0.73,0.194,391
6726,4,1,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045,6
6727,3,1,7,7,0,2,1,1,0.74,0.6818,0.58,0.0,483
6728,1,0,2,19,0,5,1,2,0.24,0.2424,0.65,0.1343,103
6729,1,0,12,9,0,4,1,2,0.38,0.3939,0.87,0.0896,228
6730,4,0,9,5,0,1,1,2,0.62,0.5606,0.88,0.0,25
6731,4,0,9,2,0,1,1,2,0.62,0.5606,0.88,0.1045,8
6732,1,1,3,4,0,1,1,1,0.34,0.3333,0.61,0.194,3
6733,3,0,7,22,0,4,1,1,0.76,0.7273,0.7,0.2537,174
6734,4,1,11,4,0,6,0,1,0.26,0.2727,0.87,0.1045,6
6735,1,1,1,12,0,1,1,2,0.22,0.2727,0.93,0.0,62
6736,2,0,4,20,0,6,0,1,0.44,0.4394,0.62,0.1343,224
6737,3,1,7,18,0,1,1,1,0.84,0.7273,0.32,0.1642,730
6738,2,0,5,14,0,0,0,1,0.64,0.6061,0.73,0.194,437
6739,4,1,10,13,0,3,1,2,0.54,0.5152,0.49,0.1343,310
6740,3,0,8,12,0,6,0,1,0.74,0.6818,0.58,0.1343,409
6741,2,0,5,13,0,2,1,2,0.56,0.5303,0.88,0.3284,172
6742,4,1,10,16,0,6,0,1,0.5,0.4848,0.31,0.194,637
6743,4,0,11,1,0,2,1,1,0.56,0.5303,0.6,0.2985,10
6744,3,1,8,21,0,4,1,1,0.76,0.7273,0.66,0.2239,342
6745,3,1,9,14,0,1,1,1,0.66,0.6212,0.36,0.2836,340
6746,2,0,5,5,0,3,1,1,0.52,0.5,1.0,0.2239,9
6747,3,1,8,10,0,0,0,1,0.7,0.6515,0.51,0.1642,328
6748,1,0,2,21,0,6,0,1,0.28,0.2727,0.65,0.2537,68
6749,3,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343,145
6750,4,1,12,3,0,6,0,2,0.24,0.2879,0.81,0.0,23
6751,1,1,3,18,0,0,0,1,0.52,0.5,0.29,0.2836,389
6752,4,1,12,3,0,0,0,2,0.34,0.3333,0.87,0.194,38
6753,3,1,9,17,0,5,1,1,0.68,0.6364,0.57,0.2836,846
6754,4,0,11,21,0,2,1,2,0.5,0.4848,0.77,0.0896,168
6755,2,1,5,6,0,3,1,1,0.54,0.5152,0.94,0.0896,158
6756,2,0,3,2,0,4,1,2,0.3,0.2879,1.0,0.2537,6
6757,4,1,10,5,0,2,1,1,0.44,0.4394,0.77,0.0896,50
6758,2,1,6,18,0,6,0,1,0.64,0.6212,0.36,0.0,512
6759,3,0,8,7,0,6,0,1,0.62,0.5758,0.83,0.0,44
6760,3,1,7,20,0,5,1,1,0.86,0.7727,0.39,0.1045,336
6761,4,1,11,12,0,4,1,2,0.36,0.3636,0.62,0.1045,213
6762,3,1,8,18,0,0,0,2,0.64,0.5758,0.89,0.0896,264
6763,2,0,4,9,0,1,1,2,0.5,0.4848,0.51,0.3881,158
6764,3,0,6,1,0,0,0,1,0.64,0.6212,0.53,0.1045,90
6765,1,0,2,21,0,2,1,1,0.24,0.2879,0.52,0.0,66
6766,1,1,1,16,0,0,0,1,0.4,0.4091,0.37,0.2985,314
6767,4,1,12,13,0,6,0,1,0.38,0.3939,0.54,0.2537,456
6768,3,1,9,11,0,5,1,1,0.66,0.6212,0.57,0.2239,321
6769,3,0,6,4,0,0,0,1,0.6,0.6061,0.64,0.0896,11
6770,1,0,1,9,0,0,0,2,0.16,0.2273,0.8,0.0,38
6771,1,1,1,9,0,5,1,3,0.5,0.4848,0.88,0.2836,107
6772,4,0,10,5,0,3,1,2,0.54,0.5152,0.88,0.3284,22
6773,1,0,2,8,0,2,1,1,0.24,0.197,0.56,0.4925,243
6774,1,1,1,21,0,4,1,1,0.26,0.2273,0.44,0.3582,121
6775,1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,1
6776,4,0,12,13,0,6,0,2,0.28,0.2727,0.48,0.2537,236
6777,3,0,9,16,0,2,1,1,0.74,0.6667,0.51,0.2239,292
6778,2,0,3,17,0,6,0,1,0.32,0.303,0.24,0.2239,203
6779,1,1,3,1,0,6,0,1,0.3,0.2879,0.36,0.2537,51
6780,3,0,7,9,1,1,0,2,0.72,0.6818,0.66,0.0896,238
6781,4,1,11,23,0,5,1,2,0.3,0.3182,0.75,0.0896,110
6782,1,1,1,11,0,5,1,1,0.3,0.303,0.56,0.1642,138
6783,4,1,10,10,0,3,1,2,0.46,0.4545,0.67,0.0,228
6784,4,0,12,20,0,6,0,1,0.3,0.3182,0.61,0.0896,127
6785,3,1,8,4,0,6,0,2,0.66,0.6212,0.69,0.1045,12
6786,3,1,8,11,0,0,0,1,0.82,0.7879,0.56,0.4179,437
6787,3,1,7,6,0,2,1,1,0.64,0.5758,0.89,0.1642,194
6788,2,0,4,13,0,6,0,1,0.54,0.5152,0.39,0.2985,455
6789,3,0,6,15,0,0,0,1,0.74,0.6515,0.4,0.0,403
6790,1,1,3,6,0,1,1,1,0.46,0.4545,0.88,0.1343,120
6791,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.4925,262
6792,2,0,4,23,0,6,0,2,0.54,0.5152,0.88,0.1642,117
6793,2,0,4,9,1,5,0,1,0.5,0.4848,0.55,0.194,178
6794,1,0,2,8,0,5,1,2,0.42,0.4242,0.77,0.194,272
6795,3,0,9,7,0,4,1,2,0.62,0.5909,0.78,0.194,338
6796,1,0,3,19,0,3,1,2,0.34,0.303,0.76,0.3284,134
6797,3,0,7,3,0,5,1,1,0.6,0.5909,0.73,0.194,7
6798,3,0,9,0,0,3,1,1,0.62,0.5909,0.78,0.0896,33
6799,2,1,6,18,0,0,0,1,0.82,0.7273,0.38,0.2239,490
6800,4,0,10,8,0,6,0,1,0.4,0.4091,0.71,0.0,114
6801,2,0,5,13,0,0,0,1,0.62,0.5909,0.73,0.2836,456
6802,2,0,6,14,0,2,1,2,0.64,0.6212,0.47,0.194,159
6803,4,1,12,22,0,2,1,2,0.5,0.4848,0.63,0.2985,181
6804,4,0,9,1,0,5,1,1,0.52,0.5,0.77,0.0896,23
6805,2,0,6,11,0,0,0,1,0.78,0.7273,0.55,0.1045,367
6806,4,1,11,8,0,0,0,1,0.32,0.3333,0.87,0.1045,119
6807,2,1,4,1,0,1,1,3,0.42,0.4242,0.88,0.0896,5
6808,2,1,5,2,0,2,1,1,0.68,0.6364,0.83,0.1343,8
6809,4,0,11,6,1,5,0,1,0.28,0.2576,0.45,0.3284,46
6810,4,0,10,20,0,5,1,1,0.52,0.5,0.42,0.194,196
6811,4,1,11,18,0,5,1,1,0.34,0.3333,0.53,0.1642,505
6812,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,166
6813,1,0,2,13,0,5,1,3,0.54,0.5152,0.6,0.4627,83
6814,1,1,2,13,0,1,1,1,0.4,0.4091,0.43,0.2836,182
6815,2,0,4,0,0,6,0,2,0.3,0.2879,0.87,0.2239,31
6816,3,0,8,12,0,6,0,3,0.66,0.6061,0.83,0.4925,76
6817,2,0,5,13,0,1,1,2,0.74,0.6818,0.58,0.4179,204
6818,3,0,9,5,0,4,1,2,0.6,0.5152,0.94,0.1045,30
6819,4,0,11,5,0,3,1,1,0.3,0.3333,0.87,0.0,28
6820,1,1,3,5,0,3,1,1,0.44,0.4394,0.82,0.1343,27
6821,3,1,7,9,0,2,1,1,0.8,0.7424,0.49,0.1642,272
6822,4,1,10,19,0,4,1,1,0.66,0.6212,0.57,0.1045,534
6823,1,0,2,18,0,5,1,1,0.32,0.2879,0.49,0.4925,157
6824,4,1,11,4,0,1,1,1,0.22,0.2727,0.69,0.0,10
6825,4,0,11,3,0,3,1,1,0.3,0.3333,0.75,0.0,2
6826,1,0,2,7,0,0,0,2,0.22,0.2727,0.55,0.0,3
6827,3,1,7,1,0,3,1,1,0.64,0.5758,0.89,0.0,14
6828,3,0,9,22,0,2,1,2,0.54,0.5152,0.94,0.3284,84
6829,1,1,1,11,0,6,0,2,0.18,0.2121,0.86,0.1045,63
6830,4,0,10,20,0,4,1,1,0.5,0.4848,0.77,0.1045,260
6831,2,0,4,9,0,4,1,1,0.46,0.4545,0.51,0.1343,170
6832,1,1,12,8,0,0,0,1,0.24,0.197,0.52,0.4627,33
6833,3,0,8,3,0,2,1,1,0.66,0.6212,0.74,0.194,5
6834,4,0,10,16,0,6,0,3,0.22,0.197,0.93,0.3284,22
6835,4,1,10,21,0,5,1,1,0.4,0.4091,0.54,0.194,190
6836,2,1,4,18,0,3,1,1,0.6,0.5909,0.2,0.2836,709
6837,2,0,6,16,0,3,1,1,0.76,0.6667,0.27,0.1343,312
6838,3,0,9,21,0,3,1,2,0.66,0.6212,0.65,0.2239,213
6839,2,1,4,8,0,5,1,1,0.38,0.3939,0.46,0.1642,563
6840,4,0,12,15,0,6,0,1,0.34,0.303,0.34,0.3582,299
6841,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,374
6842,3,1,7,3,0,0,0,1,0.8,0.7727,0.59,0.1045,35
6843,2,0,6,9,0,3,1,1,0.6,0.6212,0.49,0.0,207
6844,2,0,5,3,0,0,0,1,0.4,0.4091,0.82,0.1045,23
6845,1,1,1,14,0,6,0,3,0.2,0.197,0.8,0.194,95
6846,4,1,11,23,0,3,1,1,0.32,0.3485,0.61,0.0,57
6847,2,0,3,3,0,3,1,2,0.34,0.3182,0.76,0.2537,3
6848,4,1,11,19,0,3,1,2,0.3,0.2727,0.56,0.2985,319
6849,3,0,6,2,0,6,0,2,0.66,0.6212,0.5,0.194,59
6850,3,0,8,3,0,3,1,1,0.7,0.6515,0.58,0.1642,4
6851,4,0,12,17,0,5,1,2,0.32,0.303,0.45,0.2836,365
6852,2,0,5,13,0,5,1,3,0.6,0.6212,0.56,0.2836,232
6853,4,0,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045,185
6854,2,0,4,0,0,3,1,1,0.6,0.5606,0.83,0.2239,27
6855,4,0,11,12,0,3,1,1,0.5,0.4848,0.51,0.1642,180
6856,3,0,7,17,0,6,0,1,0.76,0.6818,0.45,0.2239,475
6857,3,1,8,1,0,5,1,1,0.7,0.6667,0.74,0.194,43
6858,1,0,2,6,0,1,1,2,0.34,0.3485,0.96,0.1045,28
6859,3,1,8,17,0,5,1,1,0.8,0.7424,0.52,0.2836,730
6860,1,1,12,20,0,4,1,1,0.24,0.2424,0.6,0.1642,91
6861,3,0,8,0,0,1,1,1,0.7,0.6667,0.79,0.1045,30
6862,3,1,7,1,0,4,1,1,0.74,0.6970000000000001,0.66,0.0896,25
6863,4,1,12,21,0,2,1,2,0.5,0.4848,0.63,0.2537,280
6864,1,0,2,1,0,0,0,1,0.24,0.197,0.41,0.4627,16
6865,3,0,7,15,0,2,1,1,0.9,0.8485,0.42,0.3582,148
6866,2,1,5,8,0,0,0,2,0.5,0.4848,0.88,0.1343,114
6867,2,0,5,23,1,1,0,1,0.7,0.6667,0.84,0.1045,48
6868,3,0,7,19,0,4,1,1,0.86,0.9242,0.67,0.2836,284
6869,2,1,3,16,0,0,0,1,0.48,0.4697,0.77,0.0,492
6870,4,0,10,21,0,4,1,1,0.4,0.4091,0.62,0.5224,132
6871,2,1,5,22,0,0,0,1,0.62,0.5909,0.73,0.3284,145
6872,1,1,2,6,0,5,1,2,0.4,0.4091,0.87,0.1642,82
6873,3,1,6,14,0,3,1,1,0.8,0.6818,0.24,0.3582,270
6874,1,1,12,12,0,4,1,1,0.3,0.2727,0.49,0.4627,109
6875,4,0,9,14,0,1,1,1,0.7,0.6515,0.7,0.1642,154
6876,3,1,7,8,0,0,0,2,0.64,0.5909,0.78,0.0,153
6877,4,0,10,13,0,0,0,1,0.52,0.5,0.55,0.194,415
6878,1,1,2,12,0,3,1,3,0.32,0.303,0.93,0.3284,70
6879,4,1,10,19,0,3,1,2,0.64,0.6212,0.53,0.0896,572
6880,2,0,4,7,0,2,1,2,0.52,0.5,0.55,0.0,188
6881,2,0,5,22,0,4,1,1,0.48,0.4697,0.39,0.194,165
6882,1,0,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642,40
6883,1,0,3,15,0,6,0,2,0.46,0.4545,0.63,0.2985,205
6884,2,0,5,4,0,5,1,1,0.64,0.6061,0.69,0.1343,7
6885,3,1,9,19,0,3,1,1,0.56,0.5303,0.43,0.2239,611
6886,3,1,7,23,0,5,1,2,0.72,0.6515,0.45,0.1343,212
6887,3,1,8,3,0,6,0,1,0.72,0.7121,0.84,0.1343,30
6888,1,1,1,0,0,6,0,1,0.3,0.2879,0.52,0.2836,69
6889,3,1,9,9,0,2,1,1,0.6,0.6212,0.49,0.0,358
6890,4,0,10,11,0,1,1,1,0.56,0.5303,0.43,0.0,166
6891,2,0,5,8,0,4,1,2,0.52,0.5,0.88,0.0,487
6892,1,1,12,3,0,0,0,1,0.2,0.2121,0.51,0.1343,9
6893,3,0,7,13,0,3,1,2,0.74,0.6970000000000001,0.7,0.1045,140
6894,1,1,1,11,0,3,1,2,0.3,0.2727,0.61,0.2985,157
6895,4,0,11,13,0,1,1,2,0.58,0.5455,0.56,0.0,162
6896,2,0,6,9,0,3,1,2,0.74,0.7121,0.74,0.2239,207
6897,3,1,7,14,0,2,1,1,0.9,0.7727,0.25,0.194,310
6898,4,1,11,21,0,6,0,1,0.24,0.2273,0.44,0.194,75
6899,2,0,5,17,0,1,1,1,0.66,0.6212,0.65,0.194,537
6900,3,0,9,7,0,6,0,1,0.62,0.5909,0.73,0.194,38
6901,4,1,11,3,0,4,1,2,0.26,0.2879,0.7,0.0896,2
6902,3,0,8,2,0,1,1,1,0.7,0.6667,0.74,0.1045,11
6903,1,0,3,1,0,2,1,1,0.26,0.2273,0.7,0.3582,3
6904,2,0,5,20,0,5,1,1,0.58,0.5455,0.64,0.1045,220
6905,4,0,11,20,0,2,1,2,0.38,0.3939,0.87,0.2537,184
6906,3,1,7,14,0,0,0,1,0.9,0.8182,0.37,0.2537,476
6907,4,0,10,12,0,1,1,1,0.56,0.5303,0.4,0.0896,205
6908,3,0,9,16,0,4,1,1,0.74,0.6667,0.51,0.194,308
6909,1,0,1,10,0,0,0,2,0.18,0.2424,0.8,0.0,64
6910,3,0,9,5,0,3,1,1,0.58,0.5455,0.88,0.1045,31
6911,2,1,4,11,0,4,1,1,0.42,0.4242,0.47,0.2985,224
6912,2,0,4,23,0,5,1,2,0.3,0.2879,0.93,0.2239,35
6913,3,0,8,17,0,3,1,1,0.8,0.7424,0.49,0.2239,552
6914,4,1,11,23,1,1,0,2,0.54,0.5152,0.77,0.2239,63
6915,4,0,10,17,0,4,1,2,0.5,0.4848,0.72,0.4627,322
6916,3,1,8,23,0,1,1,1,0.7,0.6667,0.84,0.1642,114
6917,2,0,5,15,0,2,1,1,0.9,0.8182,0.37,0.1642,175
6918,2,1,4,6,0,4,1,1,0.36,0.3333,0.46,0.3284,126
6919,4,1,12,22,0,0,0,2,0.44,0.4394,0.77,0.194,96
6920,3,0,7,12,0,0,0,1,0.82,0.7576,0.46,0.2836,377
6921,3,0,8,7,0,1,1,1,0.6,0.6061,0.6,0.2239,284
6922,4,1,11,6,0,6,0,1,0.24,0.2576,0.93,0.0896,16
6923,1,0,1,22,0,1,1,1,0.14,0.1515,0.69,0.1343,20
6924,2,1,3,3,0,5,1,1,0.34,0.3333,0.61,0.1343,7
6925,2,1,4,17,0,2,1,1,0.52,0.5,0.22,0.3881,691
6926,4,1,12,10,0,1,1,2,0.44,0.4394,0.94,0.2239,133
6927,4,1,11,15,0,2,1,1,0.34,0.3182,0.46,0.2537,272
6928,2,1,6,3,0,5,1,2,0.62,0.5909,0.73,0.0896,4
6929,4,0,11,16,0,5,1,1,0.34,0.3333,0.29,0.1343,209
6930,1,0,2,14,0,5,1,3,0.56,0.5303,0.56,0.6119,85
6931,3,1,9,20,0,4,1,1,0.62,0.6061,0.69,0.1045,463
6932,1,1,12,23,0,1,1,1,0.26,0.2727,0.65,0.1343,49
6933,1,0,2,23,0,0,0,1,0.4,0.4091,0.35,0.3582,30
6934,2,0,5,22,1,1,0,1,0.72,0.6970000000000001,0.74,0.1642,106
6935,4,0,12,17,0,6,0,1,0.26,0.2576,0.48,0.2239,165
6936,1,0,2,20,0,4,1,1,0.14,0.1818,0.31,0.0896,97
6937,2,1,3,0,0,2,1,1,0.32,0.2879,0.26,0.5224,10
6938,2,1,5,19,0,0,0,2,0.6,0.6061,0.64,0.1642,383
6939,1,0,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,1
6940,4,1,12,2,0,0,0,2,0.34,0.3485,0.87,0.0896,87
6941,4,1,10,5,0,6,0,2,0.5,0.4848,0.82,0.194,9
6942,1,1,1,19,0,6,0,2,0.18,0.1515,0.8,0.3881,85
6943,3,0,7,8,0,5,1,1,0.64,0.6061,0.65,0.2537,564
6944,4,1,9,10,0,0,0,1,0.54,0.5152,0.45,0.2537,489
6945,2,1,5,15,0,5,1,1,0.66,0.6212,0.36,0.194,391
6946,4,1,11,0,0,5,1,1,0.34,0.3333,0.57,0.1642,50
6947,2,0,5,16,0,2,1,1,0.72,0.6667,0.54,0.4627,271
6948,3,1,7,5,0,5,1,2,0.66,0.5909,0.89,0.1343,42
6949,1,1,12,5,0,1,1,1,0.16,0.1515,0.64,0.194,9
6950,2,1,5,12,0,4,1,1,0.72,0.6515,0.37,0.194,292
6951,3,1,8,13,0,3,1,1,0.74,0.6667,0.42,0.0,300
6952,4,1,9,13,0,1,1,1,0.6,0.6212,0.31,0.2985,328
6953,3,0,7,18,0,6,0,1,0.82,0.7273,0.36,0.1045,378
6954,3,1,8,11,0,5,1,2,0.84,0.7879,0.49,0.2836,263
6955,2,1,3,20,0,1,1,1,0.4,0.4091,0.26,0.5224,221
6956,4,0,10,13,0,6,0,1,0.62,0.6212,0.46,0.1045,485
6957,1,1,1,16,0,6,0,1,0.42,0.4242,0.44,0.3582,407
6958,4,1,10,3,0,1,1,2,0.56,0.5303,0.73,0.2537,4
6959,1,0,12,11,0,0,0,1,0.3,0.303,0.7,0.1642,85
6960,1,1,2,4,0,2,1,1,0.22,0.2727,0.64,0.0,2
6961,2,1,5,0,0,2,1,2,0.5,0.4848,0.59,0.194,35
6962,2,0,4,21,0,4,1,1,0.56,0.5303,0.46,0.1343,194
6963,3,0,8,16,0,1,1,1,0.72,0.6515,0.42,0.1642,282
6964,2,1,5,12,0,1,1,2,0.6,0.5606,0.83,0.2537,170
6965,3,0,7,18,0,0,0,1,0.86,0.7879,0.41,0.2836,304
6966,1,0,2,7,0,3,1,1,0.12,0.1515,0.54,0.1343,96
6967,2,0,4,0,0,4,1,1,0.38,0.3939,0.76,0.1343,21
6968,3,1,6,10,0,6,0,1,0.74,0.6818,0.55,0.194,494
6969,3,0,6,18,0,1,1,1,0.74,0.6667,0.51,0.0,591
6970,4,0,12,20,0,4,1,1,0.26,0.2727,0.6,0.1045,175
6971,2,1,6,17,0,5,1,3,0.7,0.6515,0.7,0.2537,227
6972,3,1,9,22,0,5,1,1,0.62,0.5758,0.83,0.194,229
6973,2,0,4,12,0,6,0,3,0.32,0.3333,0.81,0.1343,184
6974,2,1,4,10,0,6,0,1,0.46,0.4545,0.51,0.1642,406
6975,2,0,6,13,0,5,1,1,0.84,0.7576,0.44,0.1045,189
6976,3,1,8,23,0,3,1,1,0.66,0.6212,0.57,0.0,157
6977,2,0,3,7,0,2,1,2,0.4,0.4091,0.76,0.1045,136
6978,3,1,9,5,0,1,1,1,0.48,0.4697,0.82,0.0896,45
6979,4,1,10,3,0,2,1,3,0.36,0.3333,0.87,0.2836,3
6980,4,1,9,13,0,4,1,2,0.74,0.6667,0.48,0.0,326
6981,3,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.0896,244
6982,1,1,1,11,0,6,0,1,0.34,0.3182,0.57,0.2239,324
6983,3,0,7,10,0,1,1,1,0.8,0.7576,0.55,0.3582,117
6984,1,0,2,7,0,5,1,2,0.42,0.4242,0.77,0.2239,116
6985,2,1,6,12,0,0,0,1,0.66,0.6212,0.39,0.2985,684
6986,4,0,10,12,0,3,1,3,0.54,0.5152,0.88,0.3284,62
6987,3,1,7,1,0,5,1,2,0.68,0.6364,0.54,0.1045,59
6988,1,1,1,5,0,6,0,1,0.14,0.1515,0.5,0.1343,4
6989,1,0,1,23,0,5,1,2,0.18,0.197,0.51,0.1642,15
6990,1,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,48
6991,4,0,10,17,0,0,0,3,0.36,0.3485,0.87,0.1642,167
6992,2,0,6,2,0,6,0,1,0.6,0.5455,0.88,0.0,53
6993,1,1,2,2,0,3,1,1,0.26,0.303,0.65,0.0,1
6994,3,0,7,11,0,5,1,1,0.92,0.8788,0.4,0.2985,161
6995,2,1,4,19,0,5,1,1,0.54,0.5152,0.24,0.1642,427
6996,3,1,8,20,0,5,1,2,0.7,0.6515,0.65,0.2239,363
6997,4,0,11,6,0,0,0,2,0.42,0.4242,0.67,0.2537,9
6998,1,1,12,17,0,0,0,1,0.26,0.2273,0.41,0.3284,123
6999,1,0,2,9,0,4,1,2,0.24,0.2121,0.75,0.2985,137
7000,1,1,1,20,0,0,0,3,0.16,0.1667,0.86,0.1642,74
7001,2,0,5,20,0,3,1,1,0.54,0.5152,0.64,0.1343,273
7002,4,0,12,5,0,6,0,1,0.24,0.2576,0.7,0.0896,6
7003,2,1,4,11,0,6,0,1,0.52,0.5,0.45,0.194,564
7004,2,0,5,9,0,5,1,1,0.46,0.4545,0.67,0.2836,188
7005,4,1,11,15,0,4,1,1,0.36,0.3333,0.43,0.2836,220
7006,3,1,7,11,0,1,1,1,0.84,0.8029999999999999,0.53,0.2239,182
7007,3,0,7,1,0,5,1,1,0.66,0.6212,0.5,0.0,31
7008,3,0,9,5,0,6,0,1,0.46,0.4545,0.72,0.1642,5
7009,3,0,9,2,0,3,1,1,0.54,0.5152,0.94,0.0,6
7010,4,1,11,20,0,6,0,1,0.24,0.2121,0.44,0.2836,58
7011,2,0,4,11,0,4,1,2,0.62,0.5758,0.83,0.2836,84
7012,3,0,7,16,0,6,0,1,0.88,0.7424,0.22,0.2239,398
7013,3,0,7,12,1,1,0,2,0.78,0.7121,0.52,0.0,447
7014,3,1,6,20,0,1,1,1,0.72,0.6515,0.3,0.4478,475
7015,2,1,5,2,0,3,1,2,0.6,0.5606,0.83,0.1642,12
7016,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,64
7017,4,0,11,12,0,0,0,2,0.52,0.5,0.29,0.4179,354
7018,3,0,7,12,0,3,1,1,0.82,0.7121,0.3,0.2836,169
7019,1,0,2,4,0,2,1,1,0.26,0.2576,0.93,0.1642,3
7020,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,21
7021,4,0,10,1,0,3,1,1,0.48,0.4697,0.77,0.1642,11
7022,2,1,4,22,0,4,1,1,0.52,0.5,0.83,0.1642,183
7023,2,0,4,15,0,4,1,1,0.52,0.5,0.29,0.4179,235
7024,2,0,6,7,0,0,0,1,0.64,0.5909,0.78,0.1045,34
7025,2,1,4,11,0,0,0,2,0.4,0.4091,0.71,0.194,451
7026,3,0,8,5,0,6,0,1,0.6,0.5606,0.83,0.0,8
7027,2,1,6,3,0,1,1,1,0.64,0.5909,0.78,0.1045,6
7028,1,1,3,6,0,2,1,2,0.52,0.5,0.94,0.1642,100
7029,4,1,10,0,0,2,1,2,0.56,0.5303,0.73,0.0,31
7030,4,0,10,9,0,2,1,2,0.52,0.5,0.77,0.0896,227
7031,2,1,4,9,0,6,0,1,0.4,0.4091,0.3,0.2537,276
7032,2,1,6,18,0,3,1,1,0.72,0.6515,0.32,0.4478,744
7033,2,1,3,20,0,5,1,1,0.66,0.6212,0.47,0.1343,445
7034,4,1,11,12,0,4,1,1,0.4,0.4091,0.24,0.4925,235
7035,4,0,11,3,0,4,1,1,0.38,0.3939,0.94,0.0896,11
7036,3,0,9,5,0,6,0,1,0.58,0.5455,0.94,0.1343,8
7037,1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,58
7038,2,1,5,4,0,5,1,1,0.42,0.4242,0.5,0.194,9
7039,2,0,4,5,0,5,1,1,0.34,0.3182,0.53,0.2239,16
7040,1,0,1,8,0,1,1,1,0.14,0.1212,0.5,0.2836,154
7041,3,1,7,17,0,0,0,1,0.78,0.7424,0.59,0.0,270
7042,2,0,5,2,0,2,1,2,0.6,0.5152,0.94,0.194,10
7043,3,1,8,21,0,0,0,1,0.72,0.6667,0.51,0.0896,220
7044,1,1,2,10,0,3,1,1,0.34,0.3485,0.71,0.0896,139
7045,4,1,11,21,0,3,1,1,0.3,0.303,0.39,0.1642,223
7046,2,1,6,18,0,4,1,1,0.7,0.6364,0.34,0.2836,813
7047,2,1,6,7,0,2,1,1,0.48,0.4697,0.77,0.2985,569
7048,1,1,2,12,0,1,1,1,0.28,0.2576,0.28,0.3284,118
7049,3,0,9,8,0,3,1,3,0.62,0.5455,0.94,0.0896,328
7050,2,1,5,17,0,3,1,2,0.64,0.6212,0.53,0.1343,705
7051,2,1,6,21,0,2,1,1,0.68,0.6364,0.83,0.1045,274
7052,1,1,1,16,0,0,0,1,0.22,0.2121,0.29,0.2985,205
7053,2,0,3,6,0,1,1,3,0.32,0.303,0.76,0.2537,32
7054,4,1,9,17,0,0,0,1,0.56,0.5303,0.35,0.2985,723
7055,1,0,2,22,0,0,0,1,0.4,0.4091,0.35,0.2985,36
7056,4,1,9,5,0,6,0,1,0.5,0.4848,0.63,0.194,15
7057,3,1,8,17,0,4,1,1,0.82,0.7273,0.34,0.2239,844
7058,3,1,9,10,0,2,1,2,0.72,0.6970000000000001,0.74,0.2537,172
7059,2,1,5,22,0,1,1,2,0.54,0.5152,0.45,0.2537,173
7060,3,1,6,19,0,5,1,2,0.76,0.6970000000000001,0.55,0.5224,362
7061,4,1,10,6,0,1,1,2,0.56,0.5303,0.73,0.2985,147
7062,1,0,12,3,0,4,1,1,0.44,0.4394,0.67,0.1642,6
7063,2,0,5,12,0,6,0,1,0.6,0.6212,0.4,0.194,373
7064,1,1,2,22,0,6,0,2,0.24,0.2576,0.87,0.0896,95
7065,2,0,5,17,0,1,1,1,0.58,0.5455,0.88,0.2239,274
7066,3,0,7,20,0,1,1,1,0.78,0.7424,0.59,0.2239,323
7067,2,0,4,0,0,0,0,1,0.52,0.5,0.83,0.2239,96
7068,2,0,6,10,0,6,0,1,0.64,0.6212,0.38,0.1045,317
7069,4,0,12,19,0,3,1,2,0.36,0.3636,0.62,0.1045,268
7070,4,0,11,15,0,2,1,3,0.4,0.4091,0.87,0.3284,65
7071,3,1,9,18,0,5,1,1,0.72,0.6515,0.45,0.2239,808
7072,2,1,5,7,0,5,1,1,0.56,0.5303,0.88,0.0,356
7073,2,0,6,22,0,6,0,1,0.66,0.6061,0.78,0.2239,190
7074,2,1,5,8,0,4,1,1,0.46,0.4545,0.67,0.3582,630
7075,4,1,10,22,0,1,1,1,0.46,0.4545,0.82,0.1343,183
7076,1,1,2,22,0,1,1,1,0.26,0.2727,0.56,0.1045,102
7077,2,1,6,13,0,6,0,1,0.82,0.6970000000000001,0.24,0.2836,585
7078,1,1,2,14,0,2,1,1,0.4,0.4091,0.28,0.1045,134
7079,2,0,5,5,0,6,0,1,0.56,0.5303,0.88,0.2239,7
7080,2,0,3,15,0,4,1,2,0.3,0.2879,0.7,0.2537,90
7081,4,0,10,15,0,6,0,2,0.42,0.4242,0.71,0.2836,195
